Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,85619076,8,6,385,11595,355,0,48.125,124.025847,10136,0,1932.5,4060.245892,139.9220893,0.163514962,6586082.769,23700000.0,85500000,0,85500000,12200000.0,32300000.0,85500000,0,85600000,17100000.0,38200000.0,85500000,63,0,0,0,0,204,200,0.093437121,0.070077841,0,10136,799.0666667,2610.199075,6813139.21,1,0,0,0,0,0,0,0,0,856.1428571,48.125,1932.5,204,0,0,0,0,0,0,8,385,6,11595,0,235,5,20,5008.0,0.0,5008,5008,85500000.0,0.0,85500000,85500000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84894295,8,7,326,11595,326,0,40.75,115.2584053,4344,0,1656.428571,1757.579003,140.4216856,0.176690318,6063878.214,22600000.0,84700000,0,84800000,12100000.0,32000000.0,84700000,0,146582,24430.33333,53506.03612,133145,49,0,0,0,0,264,232,0.094234836,0.082455482,0,4344,745.0625,1389.608552,1931011.929,0,0,0,0,1,0,0,0,0,794.7333333,40.75,1656.428571,264,0,0,0,0,0,0,8,326,7,11595,274,235,1,32,995.0,0.0,995,995,84700000.0,0.0,84700000,84700000,DoS Hulk
80,85429112,6,8,350,11595,332,0,58.33333333,134.100957,5792,0,1449.375,1895.881019,139.8235299,0.163878562,6571470.154,23600000.0,85300000,3,85300000,17100000.0,38100000.0,85300000,191,85400000,12200000.0,32200000.0,85300000,3,0,0,0,0,164,264,0.070233669,0.093644892,0,5792,796.7333333,1524.904328,2325333.21,1,0,0,0,0,0,0,0,1,853.6428571,58.33333333,1449.375,164,0,0,0,0,0,0,6,350,8,11595,0,235,3,20,10960.0,0.0,10960,10960,85300000.0,0.0,85300000,85300000,DoS Hulk
80,84640564,9,6,409,11595,409,0,45.44444444,136.3333333,4344,0,1932.5,1754.831473,141.8232516,0.177219991,6045754.571,22600000.0,84500000,16,84500000,10600000.0,29900000.0,84500000,186,147454,29490.8,58790.39891,134180,16,0,0,0,0,296,200,0.106331995,0.070887996,0,4344,750.25,1389.62309,1931052.333,0,0,0,0,1,0,0,0,0,800.2666667,45.44444444,1932.5,296,0,0,0,0,0,0,9,409,6,11595,251,235,1,32,1487.0,0.0,1487,1487,84500000.0,0.0,84500000,84500000,DoS Hulk
5959,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
5405,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1947,80,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,75000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12500.0,12500.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,85666024,8,6,349,11595,337,0,43.625,118.572386,5792,0,1932.5,2181.008184,139.4251705,0.163425351,6589694.154,23700000.0,85400000,2,85400000,12200000.0,32300000.0,85400000,2,246438,49287.6,95642.20381,219099,46,0,0,0,0,240,200,0.093385915,0.070039436,0,5792,796.2666667,1621.162566,2628168.067,0,0,0,0,1,0,0,0,0,853.1428571,43.625,1932.5,240,0,0,0,0,0,0,8,349,6,11595,251,235,3,20,970.0,0.0,970,970,85400000.0,0.0,85400000,85400000,DoS Hulk
80,20818,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,576.4242482,96.07070804,20818.0,0.0,20818,20818,20818,20818.0,0.0,20818,20818,0,0.0,0.0,0,0,0,0,0,0,40,0,96.07070804,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98364109,7,6,380,11595,374,0,54.28571429,140.9984802,5792,0,1932.5,2537.820147,121.7415592,0.132162027,8197009.083,28400000.0,98400000,1,98400000,16400000.0,40200000.0,98400000,1,2293,458.6,844.4260181,1961,2,0,0,0,0,220,200,0.071164168,0.060997858,0,5792,855.3571429,1850.301498,3423615.632,0,0,0,0,1,0,0,0,0,921.1538462,54.28571429,1932.5,220,0,0,0,0,0,0,7,380,6,11595,251,235,2,20,5.0,0.0,5,5,98400000.0,0.0,98400000,98400000,DoS Hulk
8222,24,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,100886702,9,6,339,11595,339,0,37.66666667,113.0,4344,0,1932.5,1754.831473,118.2911104,0.148681637,7206193.0,26900000.0,101000000,0,101000000,12600000.0,35600000.0,101000000,0,123433,24686.6,48545.44217,111026,43,0,0,0,0,296,200,0.089208982,0.059472655,0,4344,745.875,1390.878709,1934543.583,0,0,0,0,1,0,0,0,0,795.6,37.66666667,1932.5,296,0,0,0,0,0,0,9,339,6,11595,251,235,1,32,1015.0,0.0,1015,1015,101000000.0,0.0,101000000,101000000,DoS Hulk
80,12166,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,986.3554167,328.7851389,4055.333333,6807.220603,11915,39,251,251.0,0.0,251,251,12127,12127.0,0.0,12127,12127,0,0,0,0,40,64,164.3925695,164.3925695,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,85933826,4,6,356,11595,350,0,89.0,174.022987,4344,0,1932.5,1754.831473,139.0721274,0.116368611,9548202.889,28600000.0,85800000,4,85800000,28600000.0,49500000.0,85800000,4,152405,30481.0,60553.22091,138274,16,0,0,0,0,124,200,0.046547445,0.069821167,0,4344,1087.0,1578.917921,2492981.8,1,0,0,0,0,0,0,0,1,1195.7,89.0,1932.5,124,0,0,0,0,0,0,4,356,6,11595,0,235,1,20,0.0,0.0,0,0,85800000.0,0.0,85800000,85800000,DoS Hulk
1035,62,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16129.03226,16129.03226,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,83554444,6,6,322,11595,304,0,53.66666667,122.6730071,7240,0,1932.5,3126.682571,142.6255676,0.143618932,7595858.545,25100000.0,83400000,0,83400000,16700000.0,37300000.0,83400000,0,83600000,16700000.0,37300000.0,83400000,85,0,0,0,0,164,200,0.071809466,0.071809466,0,7240,917.1538462,2244.352017,5037115.974,1,0,0,0,0,0,0,0,1,993.5833333,53.66666667,1932.5,164,0,0,0,0,0,0,6,322,6,11595,0,235,3,20,12011.0,0.0,12011,12011,83400000.0,0.0,83400000,83400000,DoS Hulk
80,11502749,7,6,338,11632,338,0,48.28571429,127.7519919,5792,0,1938.666667,2544.918912,1040.620812,1.130164624,958562.4167,2260523.287,6496985,1,6500259,1083376.5,2652873.605,6498532,1,11500000,2300540.0,3193642.012,6496985,15,0,0,0,0,232,200,0.608550182,0.521614442,0,5792,855.0,1856.662142,3447194.308,0,0,0,1,0,0,0,0,0,920.7692308,48.28571429,1938.666667,232,0,0,0,0,0,0,7,338,6,11632,29200,235,1,32,803.0,0.0,803,803,6496985.0,0.0,6496985,6496985,DoS GoldenEye
80,57677,3,7,361,11595,361,0,120.3333333,208.4234472,4344,0,1656.428571,1757.579003,207292.3349,173.3793367,6408.555556,14563.23868,44095,47,13005,6502.5,6351.940215,10994,2011,57537,9589.5,17667.24711,44095,47,0,0,0,0,104,232,52.013801,121.3655357,0,4344,1086.909091,1577.213648,2487602.891,0,0,0,1,0,0,0,0,2,1195.6,120.3333333,1656.428571,104,0,0,0,0,0,0,3,361,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
5214,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
2068,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,84391533,9,5,374,11595,374,0,41.55555556,124.6666667,10147,0,2319.0,4420.67608,141.8270243,0.16589342,6491656.385,23100000.0,83400000,1,84400000,10500000.0,29400000.0,83400000,1,3627,906.75,1142.497666,2517,4,0,0,0,0,304,168,0.10664577,0.05924765,0,10147,797.9333333,2613.805722,6831980.352,0,0,0,0,1,0,0,0,0,854.9285714,41.55555556,2319.0,304,0,0,0,0,0,0,9,374,5,11595,274,235,1,32,987.0,0.0,987,987,83400000.0,0.0,83400000,83400000,DoS Hulk
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
143,140,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,57142.85714,14285.71429,140.0,0.0,140,140,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,7142.857143,7142.857143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
9081,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
9010,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98712683,5,7,304,11595,292,0,60.8,129.2795421,5792,0,1656.428571,2120.732252,120.5417545,0.121564926,8973880.273,29800000.0,98700000,21,98700000,24700000.0,49300000.0,98700000,987,98700000,16500000.0,40300000.0,98700000,45,0,0,0,0,144,232,0.050652052,0.070912873,0,5792,915.7692308,1716.936718,2947871.692,1,0,0,0,0,0,0,0,1,992.0833333,60.8,1656.428571,144,0,0,0,0,0,0,5,304,7,11595,0,235,2,20,12006.0,0.0,12006,12006,98700000.0,0.0,98700000,98700000,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,100967732,8,5,688,11595,341,0,86.0,157.4030314,5792,0,2319.0,2423.629716,121.6527276,0.128754006,8413977.667,29000000.0,101000000,1,101000000,14400000.0,38000000.0,101000000,1,352514,88128.5,108891.3177,224055,57,0,0,0,0,252,168,0.079233235,0.049520772,0,5792,877.3571429,1750.620752,3064673.016,0,0,0,0,1,0,0,0,0,944.8461538,86.0,2319.0,252,0,0,0,0,0,0,8,688,5,11595,251,235,3,20,2000.0,0.0,2000,2000,101000000.0,0.0,101000000,101000000,DoS Hulk
1201,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1914,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,84560159,5,7,305,11595,293,0,61.0,129.7266357,5792,0,1656.428571,2120.732252,140.7282122,0.141910802,7687287.182,25400000.0,84400000,28,84400000,21100000.0,42200000.0,84400000,1006,84600000,14100000.0,34400000.0,84400000,45,0,0,0,0,144,232,0.059129501,0.082781301,0,5792,915.8461538,1716.906464,2947767.808,1,0,0,0,0,0,0,0,1,992.1666667,61.0,1656.428571,144,0,0,0,0,0,0,5,305,7,11595,0,235,2,20,10012.0,0.0,10012,10012,84400000.0,0.0,84400000,84400000,DoS Hulk
1141,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,99512657,7,6,300,11595,294,0,42.85714286,110.766163,5792,0,1932.5,2181.008184,119.5325334,0.130636649,8292721.417,28700000.0,99400000,1,99400000,16600000.0,40600000.0,99400000,1,143449,28689.8,57999.52135,132094,46,0,0,0,0,220,200,0.070342811,0.060293838,0,5792,849.6428571,1668.05486,2782407.016,0,0,0,0,1,0,0,0,0,915.0,42.85714286,1932.5,220,0,0,0,0,0,0,7,300,6,11595,251,235,2,20,5.0,0.0,5,5,99400000.0,0.0,99400000,99400000,DoS Hulk
80,84672177,7,6,383,11595,377,0,54.71428571,142.1322322,5792,0,1932.5,2181.008184,141.4632341,0.153533315,7056014.75,24400000.0,84500000,1,84500000,14100000.0,34500000.0,84500000,1,149539,29907.8,59182.77413,135226,46,0,0,0,0,220,200,0.082671785,0.07086153,0,5792,855.5714286,1666.074415,2775803.956,0,0,0,0,1,0,0,0,0,921.3846154,54.71428571,1932.5,220,0,0,0,0,0,0,7,383,6,11595,274,235,2,20,998.0,0.0,998,998,84500000.0,0.0,84500000,84500000,DoS Hulk
80,141441,3,5,357,11595,357,0,119.0,206.1140461,7240,0,2319.0,3331.638186,84501.66501,56.56068608,20205.85714,48614.01981,130071,4,11000,5500.0,7772.517739,10996,4,141370,35342.5,63362.23785,130071,85,0,0,0,0,104,168,21.21025728,35.3504288,0,7240,1328.0,2634.939515,6942906.25,0,0,0,1,0,0,0,0,1,1494.0,119.0,2319.0,104,0,0,0,0,0,0,3,357,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
2007,116,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,68965.51724,17241.37931,116.0,0.0,116,116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,8620.689655,8620.689655,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98340719,7,7,337,11595,313,0,48.14285714,116.8252663,5792,0,1656.428571,2120.732252,121.3332597,0.142362189,7564670.692,27300000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,45,0,0,0,0,184,232,0.071181094,0.071181094,0,5792,795.8666667,1621.03172,2627743.838,1,0,0,0,0,0,0,0,1,852.7142857,48.14285714,1656.428571,184,0,0,0,0,0,0,7,337,7,11595,0,235,4,20,14002.0,0.0,14002,14002,98300000.0,0.0,98300000,98300000,DoS Hulk
3945,68,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98135780,7,5,286,11595,286,0,40.85714286,108.0978393,4344,0,2319.0,2196.731436,121.0669544,0.12227956,8921434.545,29600000.0,98100000,1,98100000,16400000.0,40100000.0,98100000,1,6533,1633.25,2905.729441,5988,48,0,0,0,0,232,168,0.071329743,0.050949817,0,4344,913.9230769,1717.915329,2951233.077,0,0,0,0,1,0,0,0,0,990.0833333,40.85714286,2319.0,232,0,0,0,0,0,0,7,286,5,11595,251,235,1,32,996.0,0.0,996,996,98100000.0,0.0,98100000,98100000,DoS Hulk
80,83741330,9,7,368,11595,368,0,40.88888889,122.6666667,5792,0,1656.428571,2118.227235,142.8565799,0.191064556,5582755.333,21600000.0,83600000,1,83600000,10500000.0,29600000.0,83600000,1,152603,25433.83333,56392.03029,140135,46,0,0,0,0,296,232,0.107473813,0.083590743,0,5792,703.7058824,1537.949112,2365287.471,0,0,0,0,1,0,0,0,0,747.6875,40.88888889,1656.428571,296,0,0,0,0,0,0,9,368,7,11595,251,235,1,32,1003.0,0.0,1003,1003,83600000.0,0.0,83600000,83600000,DoS Hulk
80,29228093,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.068427318,29200000.0,0.0,29200000,29200000,29200000,29200000.0,0.0,29200000,29200000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.068427318,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,29200000.0,0.0,29200000,29200000,DoS GoldenEye
24800,40,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,150000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,25000.0,25000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8180,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
5221,94,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,63829.78723,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10638.29787,10638.29787,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,213492,3,6,344,11595,344,0,114.6666667,198.6084926,4344,0,1932.5,1754.831473,55922.47016,42.15614637,26686.5,66556.88853,190207,5,22985,11492.5,16245.7783,22980,5,213476,42695.2,83057.18845,190207,15,0,0,0,0,104,200,14.05204879,28.10409758,0,4344,1193.9,1621.688725,2629874.322,0,0,0,1,0,0,0,0,2,1326.555556,114.6666667,1932.5,104,0,0,0,0,0,0,3,344,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,97502415,4,6,371,11595,365,0,92.75,181.5220372,4344,0,1932.5,1977.812908,122.7251653,0.102561562,10800000.0,32500000.0,97500000,2,97500000,32500000.0,56300000.0,97500000,2,46442,9288.4,15187.99288,35125,35,0,0,0,0,124,200,0.041024625,0.061536937,0,4344,1088.363636,1704.976966,2906946.455,1,0,0,0,0,0,0,0,1,1197.2,92.75,1932.5,124,0,0,0,0,0,0,4,371,6,11595,0,235,1,20,0.0,0.0,0,0,97500000.0,0.0,97500000,97500000,DoS Hulk
